tenant_id,company_id,lov_type_code,key_data,val_data,created_by,created_at,updated_by,updated_at,is_disableable,is_active
1000000001,1000000001,GNDR,M,Male,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,GNDR,F,Female,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,GNDR,-,-,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LCPT,FY,First of Year,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LCPT,JD,Join Date,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LCTY,F,Full,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LCTY,R,Rollover,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LOOK,LOC,Location,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LOOK,UNI,Unit,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LOOK,JOB,Job,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LOOK,POS,Position,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LOOK,GRD,Grade,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LOOK,EMSTAT,Employee Status,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LOOK,WKMON,Working Month,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LVEL,EMP,Employee Type,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,LVEL,POS,Position,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,MBTY,BPJSKS,BPJS Kesehatan,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,MBTY,BPJSTK,BPJS Ketenagakerjaan,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,MARS,S,Single,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,MARS,M,Married,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,MARS,D,Divorce,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,MARS,-,-,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,NBFT,EMPID,Employee ID,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,PAYTYPE,T,Bank Transfer,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,PAYTYPE,C,Cash,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,PYSRC,TIME,Time,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,PYSRC,REC,Recurring,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,PYMTMETHOD,CA,Cash Advance,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,PYMTMETHOD,P,Paid by Company,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,PYMTMETHOD,R,Reimbursement,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,PTYP,CAN,Candidate,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,PTYP,APP,Applicant,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,PTYP,EMP,Employee,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,PTYP,EXE,Ex-Employee,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RLGN,BUD,Buddhism,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RLGN,CAT,Catholic,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RLGN,CHR,Christian,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RLGN,HIN,Hinduism,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RLGN,MOS,Moslem,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RLGN,BEL,Believer,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RLGN,-,-,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RSOW,OWN,Owned,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RSOW,PRT,Parent,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RSOW,COM,Company,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RSOW,REN,Rent,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RSOW,OTR,Other,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RSTY,HOM,Home,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RSTY,APA,Apartment,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RSTY,HOT,Hotel,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RSTY,BOR,Boarding House,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RWTY,R,Reward,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,RWTY,P,Punishment,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,SOCM,FB,Facebook,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,SOCM,LI,Linked In,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,SOCM,TW,Twitter,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,SOCM,IN,Instagram,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,SOCM,OT,Others,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TDEVTY,O,Overtime,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TDEVTY,L,Leave,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TDEVTY,A,Attendance,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TDDATY,TI,Time In,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TDDATY,TO,Time Out,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TDDATY,ID,Time In Deviation,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TDDATY,OD,Time Out Deviation,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TDDATY,DR,Duration,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TDDATY,DD,Duration Deviation,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TMZN,-05:00,"(GMT -5:00) Eastern Time (US & Canada), Bogota, Lima",0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TMZN,-06:00,"(GMT -6:00) Central Time (US & Canada), Mexico City",0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TMZN,-07:00,(GMT -7:00) Mountain Time (US & Canada),0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TMZN,-08:00,(GMT -8:00) Pacific Time (US & Canada),0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TMZN,-09:00,(GMT -9:00) Alaska,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TMZN,-10:00,(GMT -10:00) Hawaii,0,2019-06-11,,,FALSE,TRUE
1000000001,1000000001,TMZN,-11:00,"(GMT -11:00) Midway Island, Samoa",0,2019-06-11,,,FALSE,TRUE
