tenant_id,company_id,lov_type_code,key_data,val_data,created_by,created_at,updated_by,updated_at,is_disableable,is_active
1735757575,1735757575,MARS,M,Married,0,2018-02-04,,,FALSE,TRUE
1735757575,1735757575,MARS,D,Divorce,0,2018-02-04,,,FALSE,TRUE
1735757575,1735757575,MARS,-,-,0,2018-02-04,,,FALSE,TRUE
1735757575,1735757575,NBFT,EMPID,Employee ID,0,2018-02-05,,,FALSE,TRUE
1735757575,1735757575,PAYTYPE,T,Bank Transfer,0,2018-02-05,,,FALSE,TRUE
1735757575,1735757575,PAYTYPE,C,Cash,0,2018-02-06,,,FALSE,TRUE
1735757575,1735757575,PYSRC,TIME,Time,0,2018-02-06,,,FALSE,TRUE
1735757575,1735757575,PYSRC,REC,Recurring,0,2018-02-07,,,FALSE,TRUE
1735757575,1735757575,PTYP,CAN,Candidate,0,2018-02-07,,,FALSE,TRUE
1735757575,1735757575,PTYP,APP,Applicant,0,2018-02-08,,,FALSE,TRUE
1735757575,1735757575,PTYP,EMP,Employee,0,2018-02-08,,,FALSE,TRUE
1735757575,1735757575,PTYP,EXE,Ex-Employee,0,2018-02-09,,,FALSE,TRUE
1735757575,1735757575,RLGN,BUD,Buddhism,0,2018-02-09,,,FALSE,TRUE
1735757575,1735757575,RLGN,CAT,Catholic,0,2018-02-10,,,FALSE,TRUE
1735757575,1735757575,RLGN,CHR,Christian,0,2018-02-10,,,FALSE,TRUE
1735757575,1735757575,RLGN,HIN,Hinduism,0,2018-02-11,,,FALSE,TRUE
1735757575,1735757575,RLGN,MOS,Moslem,0,2018-02-11,,,FALSE,TRUE
1735757575,1735757575,RLGN,BEL,Believer,0,2018-02-12,,,FALSE,TRUE
1735757575,1735757575,RLGN,-,-,0,2018-02-12,,,FALSE,TRUE
1735757575,1735757575,RSOW,OWN,Owned,0,2018-02-12,,,FALSE,TRUE
1735757575,1735757575,RSOW,PRT,Parent,0,2018-02-13,,,FALSE,TRUE
1735757575,1735757575,RSOW,COM,Company,0,2018-02-13,,,FALSE,TRUE
1735757575,1735757575,RSOW,REN,Rent,0,2018-02-14,,,FALSE,TRUE
1735757575,1735757575,RSOW,OTR,Other,0,2018-02-14,,,FALSE,TRUE
1735757575,1735757575,RSTY,HOM,Home,0,2018-02-15,,,FALSE,TRUE
1735757575,1735757575,RSTY,APA,Apartment,0,2018-02-15,,,FALSE,TRUE
1735757575,1735757575,RSTY,HOT,Hotel,0,2018-02-16,,,FALSE,TRUE
1735757575,1735757575,RSTY,BOR,Boarding House,0,2018-02-16,,,FALSE,TRUE
1735757575,1735757575,RWTY,R,Reward,0,2018-02-17,,,FALSE,TRUE
1735757575,1735757575,RWTY,P,Punishment,0,2018-02-17,,,FALSE,TRUE
1735757575,1735757575,SOCM,FB,Facebook,0,2018-02-18,,,FALSE,TRUE
1735757575,1735757575,SOCM,LI,Linked In,0,2018-02-18,,,FALSE,TRUE
1735757575,1735757575,SOCM,TW,Twitter,0,2018-02-19,,,FALSE,TRUE
1735757575,1735757575,SOCM,IN,Instagram,0,2018-02-19,,,FALSE,TRUE
1735757575,1735757575,SOCM,OT,Others,0,2018-02-20,,,FALSE,TRUE
1735757575,1735757575,TDEVTY,O,Overtime,0,2018-02-20,,,FALSE,TRUE
1735757575,1735757575,TDEVTY,L,Leave,0,2018-02-21,,,FALSE,TRUE
1735757575,1735757575,TDEVTY,A,Attendance,0,2018-02-21,,,FALSE,TRUE
1735757575,1735757575,TDDATY,TI,Time In,0,2018-02-22,,,FALSE,TRUE
1735757575,1735757575,TDDATY,TO,Time Out,0,2018-02-22,,,FALSE,TRUE
1735757575,1735757575,TDDATY,ID,Time In Deviation,0,2018-02-23,,,FALSE,TRUE
1735757575,1735757575,TDDATY,OD,Time Out Deviation,0,2018-02-23,,,FALSE,TRUE
1735757575,1735757575,TDDATY,DR,Duration,0,2018-02-24,,,FALSE,TRUE
1735757575,1735757575,TDDATY,DD,Duration Deviation,0,2018-02-24,,,FALSE,TRUE
1735757575,1735757575,TMZN,-05:00,"(GMT -5:00) Eastern Time (US & Canada), Bogota, Lima",0,2018-02-25,,,FALSE,TRUE
1735757575,1735757575,TMZN,-06:00,"(GMT -6:00) Central Time (US & Canada), Mexico City",0,2018-02-25,,,FALSE,TRUE
1735757575,1735757575,TMZN,-07:00,(GMT -7:00) Mountain Time (US & Canada),0,2018-02-26,,,FALSE,TRUE
1735757575,1735757575,TMZN,-08:00,(GMT -8:00) Pacific Time (US & Canada),0,2018-02-26,,,FALSE,TRUE
1735757575,1735757575,TMZN,-09:00,(GMT -9:00) Alaska,0,2018-02-27,,,FALSE,TRUE
1735757575,1735757575,TMZN,-10:00,(GMT -10:00) Hawaii,0,2018-02-27,,,FALSE,TRUE
1735757575,1735757575,TMZN,-11:00,"(GMT -11:00) Midway Island, Samoa",0,2018-02-28,,,FALSE,TRUE
1735757575,1735757575,TMZN,-12:00,"(GMT -12:00) Eniwetok, Kwajalein",0,2018-02-28,,,FALSE,TRUE
1735757575,1735757575,TMZN,-09:30,(GMT -9:30) Taiohae,0,2018-03-01,,,FALSE,TRUE
1735757575,1735757575,TMZN,-04:30,(GMT -4:30) Caracas,0,2018-03-01,,,FALSE,TRUE
1735757575,1735757575,TMZN,-04:00,"(GMT -4:00) Atlantic Time (Canada), Caracas, La Paz",0,2018-03-02,,,FALSE,TRUE
1735757575,1735757575,TMZN,-03:30,(GMT -3:30) Newfoundland,0,2018-03-02,,,FALSE,TRUE
1735757575,1735757575,TMZN,-03:00,"(GMT -3:00) Brazil, Buenos Aires, Georgetown",0,2018-03-03,,,FALSE,TRUE
1735757575,1735757575,TMZN,-02:00,(GMT -2:00) Mid-Atlantic,0,2018-03-03,,,FALSE,TRUE
1735757575,1735757575,TMZN,-01:00,"(GMT -1:00) Azores, Cape Verde Islands",0,2018-03-04,,,FALSE,TRUE
1735757575,1735757575,TMZN,+00:00,"(GMT +0:00) Western Europe Time, London, Lisbon, Casablanca",0,2018-03-04,,,FALSE,TRUE
